Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
2029,11/26/2021,0,3.2,5.2,6.7,-2.8,1.9,0
2029,11/27/2021,0,3.2,4.3,9.3,2.7,6.2,0
2029,11/28/2021,0,3.2,6.7,11,3.5,6.7,0
2029,11/29/2021,0,3.2,9.6,14.8,6.5,10.6,0
2029,11/30/2021,0,3.2,2.6,11.4,1.3,6.6,0
2029,12/1/2021,0,3.2,9.2,11.1,1.5,7.1,0
2029,12/2/2021,0,3.2,10.4,14.8,6.6,9.5,0
2029,12/3/2021,0,3.2,6.7,13,6.7,9.8,0
2029,12/4/2021,0,3.2,8,12.3,5.3,8.3,0
2029,12/5/2021,0,3.2,7,11.4,7,9.4,0
2029,12/6/2021,0,3.2,1.4,6.6,-2.9,1.4,0
2029,12/7/2021,0.4,3.6,1.2,2.4,-1.2,1,2
2029,12/8/2021,0,3.6,2.7,4.9,1.2,2.7,0
2029,12/9/2021,0,3.6,-4.1,4.8,-4.1,1.9,0
2029,12/10/2021,0,3.6,-6.1,-3.7,-6.3,-5.3,0
2029,12/11/2021,0,3.6,-3.6,-2.6,-7.8,-4.9,0
2029,12/12/2021,0.1,3.7,-1.5,1.2,-3.6,-1.5,1
2029,12/13/2021,0.2,3.8,1.4,3,-1.7,0.9,1
2029,12/14/2021,0.3,3.9,2,5.1,0.6,3.1,1
2029,12/15/2021,0.5,4.1,-8.9,2.6,-8.9,-4.8,1
2029,12/16/2021,0.6,4.2,-6.1,-4.3,-10.3,-7,2
2029,12/17/2021,0.8,4.4,-3.2,-1.7,-6.2,-3.5,3
2029,12/18/2021,0.8,4.4,-8.7,-2.7,-9.4,-4.8,2
2029,12/19/2021,0.8,4.4,0.7,2.2,-8.8,-1.9,2
2029,12/20/2021,0.8,4.4,2.3,3.8,0.4,2.5,1
2029,12/21/2021,0.8,4.5,4,5.6,1.7,3.5,1
2029,12/22/2021,0.8,4.5,4.6,6.5,1.2,3.9,1
2029,12/23/2021,0.9,4.6,2,4.8,-1.3,1.7,1
2029,12/24/2021,1.2,4.8,-3.8,2.5,-3.1,0.5,4
2029,12/25/2021,1.5,5.1,-5.2,-1.2,-5.8,-4.1,5
2029,12/26/2021,2,5.5,-6.3,-2.4,-6.3,-4.5,10
2029,12/27/2021,2.3,5.8,-8.9,-5.7,-9.3,-7.7,13
2029,12/28/2021,2.4,5.9,-12.2,-7.2,-12.3,-9.8,11
2029,12/29/2021,2.5,6,-7.9,-7.9,-13.4,-10.7,13
2029,12/30/2021,2.6,6.1,-8.8,-4.3,-10.3,-7.5,14
2029,12/31/2021,3.5,6.3,-6.7,-4.4,-8.6,-6.1,17
2029,1/1/2022,3.5,6.3,-15.2,-6,-15.2,-9.9,15
2029,1/2/2022,3.5,6.3,-8.9,-8.6,-15.2,-12,14
2029,1/3/2022,3.6,6.3,-1.9,-1.7,-15.3,-10.5,14
2029,1/4/2022,4.8,6.7,-3,0.5,-10.2,-1.1,21
2029,1/5/2022,5.7,7.2,-0.2,-0.2,-5,-2.9,25
2029,1/6/2022,6.4,7.8,1.9,1.9,-4.1,-0.4,25
2029,1/7/2022,6.6,8,4.5,4.7,2.1,3.7,19
2029,1/8/2022,6.6,8,-2.1,4.8,-2.1,1.3,19
2029,1/9/2022,6.5,8,-4.9,-1.8,-5.7,-3.7,18
2029,1/10/2022,6.4,8,-6.5,0.3,-6.5,-3.9,18
2029,1/11/2022,6.4,8.1,-0.4,2.3,-7.5,-2.2,18
2029,1/12/2022,6.4,8.1,3.8,5.4,-2.7,1.9,18
2029,1/13/2022,6.2,8.1,-0.2,9.9,-1.6,3.9,17
2029,1/14/2022,6.3,8.1,-0.7,6.9,-2.1,0.7,18
2029,1/15/2022,6.2,8.1,-1.3,6.9,-1.6,0.6,18
2029,1/16/2022,6.2,8.1,-2.6,4.9,-4.7,-0.3,17
2029,1/17/2022,6.3,8.1,-3.2,6.1,-4,-1.3,17
2029,1/18/2022,6.3,8.1,-0.2,2.8,-4.4,-1.8,17
2029,1/19/2022,6.2,8.1,-1.3,0.9,-3.4,-0.8,17
2029,1/20/2022,6.3,8.1,0.1,0.8,-3.8,-1.4,17
2029,1/21/2022,6.6,8.4,-0.6,3.6,-0.6,1.7,17
2029,1/22/2022,6.4,8.4,-1.9,0.3,-3.9,-2.2,16
2029,1/23/2022,6.4,8.4,-1.8,3.9,-3.9,-0.8,16
2029,1/24/2022,6.3,8.4,3,5.9,-2.9,1.5,16
2029,1/25/2022,6.3,8.4,-4.9,3.3,-5.2,0.2,16
2029,1/26/2022,6.3,8.4,-5.1,1.7,-6.7,-3.3,16
2029,1/27/2022,6.3,8.4,-2.6,1.5,-8.2,-3.3,15
2029,1/28/2022,6.3,8.4,-7.4,-1,-12.2,-5.5,16
2029,1/29/2022,6.3,8.4,-7.9,-0.3,-8.4,-5.2,16
2029,1/30/2022,6.3,8.4,-4.5,1.5,-10,-4.3,15
2029,1/31/2022,6.3,8.4,2,4.8,-5.2,0.3,16
2029,2/1/2022,6.3,8.4,-7.1,1.8,-7.1,-3.3,16
2029,2/2/2022,6.2,8.4,-7.5,-5.3,-8.4,-7,16
2029,2/3/2022,6.2,8.5,-5,-5,-9.7,-7.2,16
2029,2/4/2022,6.2,8.5,-2.6,0.2,-5.7,-3.8,16
2029,2/5/2022,6.2,8.5,0.6,3.2,-5.7,0,16
2029,2/6/2022,6.1,8.5,0.2,1.6,-1.9,-0.2,16
2029,2/7/2022,6,8.5,2.7,7.1,-2.5,2.1,16
2029,2/8/2022,6,8.5,3.1,7.7,-0.8,3.9,16
2029,2/9/2022,5.9,8.5,2.2,6.1,-2.2,2.5,16
2029,2/10/2022,5.9,8.5,4,6.4,1.8,3.9,14
2029,2/11/2022,5.9,8.5,6.6,9.3,3.7,6.4,13
2029,2/12/2022,5.9,8.5,1.2,6.6,0.1,3.7,12
2029,2/13/2022,5.8,8.5,0.9,8.4,-1.7,2.2,12
2029,2/14/2022,5.5,8.5,6.2,10.3,-1.5,4.7,12
2029,2/15/2022,5.7,8.7,-4.2,9.9,-4.3,4.2,13
2029,2/16/2022,5.6,8.8,-3.6,-1.2,-5,-3.3,13
2029,2/17/2022,5.4,8.8,-4.5,0.7,-4.6,-3,12
2029,2/18/2022,5.3,8.9,2.1,3.4,-5.1,-0.5,12
2029,2/19/2022,5.1,8.9,4.4,6.2,0.3,3.6,12
2029,2/20/2022,5.1,8.9,4.1,9.9,3.5,6,11
2029,2/21/2022,5,8.9,-5.5,4.3,-5.8,-0.8,11
2029,2/22/2022,5,9.2,-8.1,-2.8,-8.6,-6.2,14
2029,2/23/2022,5,9.3,-14.3,-6.2,-14.3,-9.9,16
2029,2/24/2022,5,9.3,-11.3,-9.5,-16.6,-12.9,14
2029,2/25/2022,5,9.4,-12.3,-8.5,-12.4,-10.5,14
2029,2/26/2022,4.9,9.4,-10,-4.4,-13.4,-9.5,14
2029,2/27/2022,4.9,9.4,-8.4,-2.6,-11.2,-6.8,14
2029,2/28/2022,4.9,9.4,4.5,5.9,-8.5,-0.3,13
2029,3/1/2022,4.9,9.4,9.1,9.7,4.2,7.2,11
2029,3/2/2022,4.5,9.4,9.2,12.5,7,9.1,9
2029,3/3/2022,3.8,9.4,9.9,13.4,7,9.8,7
2029,3/4/2022,3.1,9.4,-1.6,12.1,-1.7,6.1,6
2029,3/5/2022,2.8,9.4,-4.5,1,-4.5,-1.7,6
2029,3/6/2022,2.4,9.4,-4.3,2.4,-5.3,-2.4,6
2029,3/7/2022,2.3,9.4,-5.7,-0.6,-5.7,-3.5,5
2029,3/8/2022,2.1,9.4,1,5,-6.9,-1,5
2029,3/9/2022,1.9,9.4,-2.9,2,-2.9,-0.3,4
2029,3/10/2022,2.2,9.7,-11.6,-3.6,-11.6,-7.1,6
2029,3/11/2022,2.3,9.7,-2.8,-1.9,-13.5,-6.9,5
2029,3/12/2022,2.2,9.7,4.9,7.2,-2.8,2.1,3
2029,3/13/2022,1.3,9.7,4.3,12.3,3.9,7.7,2
2029,3/14/2022,1.2,9.8,-1,4.5,-2.3,0.9,2
2029,3/15/2022,0.8,9.8,8,9.9,-1.8,4.2,2
2029,3/16/2022,0.6,10.1,0.1,8.8,0.1,4,1
2029,3/17/2022,0.5,10.1,-2.3,3.8,-3,0.1,1
2029,3/18/2022,0,10.1,3.1,7.4,-2.6,2.8,0
2029,3/19/2022,0,10.1,6.6,10.1,1.3,5.5,0
2029,3/20/2022,0,10.4,-3.2,10,-3.2,4.8,0
2029,3/21/2022,0,10.4,-3.7,0.4,-7.7,-3.5,0
2029,3/22/2022,0,10.4,1.5,3.1,-4.7,0.3,0
2029,3/23/2022,0,10.4,4.8,10.3,1.3,5.4,0
2029,3/24/2022,0,10.4,7.9,15.9,3.2,10.3,0
2029,3/25/2022,0,10.4,7.4,14.7,2.9,8.6,0
2029,3/26/2022,0,10.4,12.1,17.8,7.1,12,0
2029,3/27/2022,0,10.4,8.9,15.6,7.8,11.5,0
2029,3/28/2022,0,10.4,9.2,15.7,7,11.2,0
2029,3/29/2022,0,10.4,3.1,11,3.1,6.5,0
2029,3/30/2022,0,10.4,4.7,10.8,2.6,6.3,0
2029,3/31/2022,0,10.4,-1.3,9.3,-1.3,4.1,0
2029,4/1/2022,0,10.4,-1.9,5,-4,0,0
2029,4/2/2022,0,10.4,3.8,9.7,-5,2.5,0
2029,4/3/2022,0,10.4,-0.1,8.4,-0.1,4.4,0
2029,4/4/2022,0,10.4,5.2,12.3,-0.1,6.6,0
2029,4/5/2022,0,10.4,-2.1,9.2,-2.1,4.8,0
2029,4/6/2022,0,10.5,-5,2.1,-5.5,-2.2,0
2029,4/7/2022,0,10.5,1.6,7.2,-6.6,1.2,0
2029,4/8/2022,0,10.5,7.7,13.6,1.2,8,0
2029,4/9/2022,0,10.5,-2.8,18.6,-2.8,10.5,0
2029,4/10/2022,0,10.5,-4.6,3,-5.6,-1.6,0
2029,4/11/2022,0,10.8,-3.9,-0.9,-5.8,-3.3,0
2029,4/12/2022,0.6,11.5,-6.1,-0.7,-6.2,-3.8,3
2029,4/13/2022,0.7,11.5,-5.7,-1.7,-7.6,-5.5,3
2029,4/14/2022,0.7,11.5,-4,-1.4,-6.9,-4.1,1
2029,4/15/2022,1,11.8,-4.9,1.2,-4.9,-1.7,3
2029,4/16/2022,0.7,11.8,-0.7,3,-6.5,-1.6,1
2029,4/17/2022,0.6,12,-2.7,3.6,-2.7,-0.4,1
2029,4/18/2022,0,12.1,2,6.1,-3.8,1.3,0
2029,4/19/2022,0,12.1,2,14.1,0.6,8,0
2029,4/20/2022,0,12.3,-1,4.6,-2.7,0.2,0
2029,4/21/2022,0,12.3,5,11.8,-2,5.1,0
2029,4/22/2022,0,12.4,0.4,7.7,0,3.2,0
2029,4/23/2022,0,12.4,0.9,7.3,-0.5,2.9,0
2029,4/24/2022,0,12.4,0.1,8.1,-0.7,2.9,0
2029,4/25/2022,0,12.5,3.5,11.7,-0.4,5.3,0
2029,4/26/2022,0,12.5,8.2,14.6,3.1,9.4,0
2029,4/27/2022,0,12.7,1.8,9.9,1.8,5.5,0
2029,4/28/2022,0,12.7,2.4,11.2,1.5,5.6,0
2029,4/29/2022,0,12.9,-0.7,5.8,-0.7,1.9,0
2029,4/30/2022,0,12.9,1.3,8.5,-1.7,2.5,0
2029,5/1/2022,0,13.6,0.6,6.3,0.5,3.3,0
2029,5/2/2022,0,13.6,7.1,10.6,0.2,5.1,0
2029,5/3/2022,0,13.8,-1.5,11.2,-1.5,3.9,0
2029,5/4/2022,0,14.3,4.9,8.9,-1.6,3.8,0
2029,5/5/2022,0,14.3,8.6,16.6,3.5,9.7,0
2029,5/6/2022,0,14.3,7.3,16.3,7.2,11.5,0
2029,5/7/2022,0,14.5,2.1,15.5,1.3,10,0
2029,5/8/2022,0,14.7,-0.5,6.3,-0.7,2.4,0
2029,5/9/2022,0,15,-4,3.7,-4,-1.2,0
2029,5/10/2022,0,15.2,-4.6,3.2,-5.1,-2.2,0
2029,5/11/2022,0,15.2,-1.1,5.1,-4.7,0.2,0
2029,5/12/2022,0,15.2,0.2,7.9,-1.6,2.6,0
2029,5/13/2022,0,15.3,4,11.2,-0.9,5.2,0
2029,5/14/2022,0,15.3,7.2,12.3,1.7,5.7,0
2029,5/15/2022,0,15.4,7.8,14.5,5.9,10,0
2029,5/16/2022,0,15.4,12.7,21,6.5,14.5,0
2029,5/17/2022,0,15.4,7.1,18.3,7.1,13.4,0
2029,5/18/2022,0,15.4,8.1,16.8,5,11,0
2029,5/19/2022,0,15.4,8.5,18.1,6.6,13,0
2029,5/20/2022,0,15.4,-1.5,7.9,0.8,4.2,0
2029,5/21/2022,0,15.4,3.5,10.7,-2.3,3.9,0
2029,5/22/2022,0,15.4,3.7,12.6,1.1,6.5,0
2029,5/23/2022,0,15.4,6.2,11.6,1.6,7,0
2029,5/24/2022,0,15.4,4.5,15.1,2.2,8.9,0
2029,5/25/2022,0,15.4,12.8,15.7,4.1,10.3,0
2029,5/26/2022,0,15.4,12.9,22.4,10,15.8,0
2029,5/27/2022,0,15.4,13.6,24.4,11.9,17.6,0
2029,5/28/2022,0,15.5,6.6,17.1,6.6,11.9,0
2029,5/29/2022,0,15.8,3.2,12.7,3.2,7,0
2029,5/30/2022,0,16.3,1.3,3.8,0.5,2.1,0
2029,5/31/2022,0,16.7,2.4,4.3,-0.7,1.4,0
2029,6/1/2022,0,16.7,5.6,11.8,2.2,6.5,0
2029,6/2/2022,0,16.7,10.6,17,3.8,11.2,0
2029,6/3/2022,0,16.7,14.3,21.6,10.3,15.4,0
2029,6/4/2022,0,16.7,11.1,20.8,9.3,15.3,0
2029,6/5/2022,0,16.7,9.3,13.5,7.5,10.1,0
2029,6/6/2022,0,17.4,6.3,17.3,5,10.6,0
2029,6/7/2022,0,17.7,6.6,14.3,5.8,9.6,0
2029,6/8/2022,0,17.7,12.5,17.1,6.3,12.2,0
2029,6/9/2022,0,17.7,10.7,17,9.8,13.2,0
2029,6/10/2022,0,17.7,17.5,22.6,9.6,16.6,0
2029,6/11/2022,0,17.7,15.9,25.8,13.4,19.2,0
2029,6/12/2022,0,17.7,11.1,24.1,10.7,16.1,0
2029,6/13/2022,0,19.5,3.4,13.2,3.4,8.5,0
2029,6/14/2022,0,19.5,3.1,7.8,0.7,4.1,0
2029,6/15/2022,0,19.5,2,9.2,1.2,4.7,0
2029,6/16/2022,0,19.5,13.6,17.1,0.4,10.8,0
2029,6/17/2022,0,19.5,15.6,24.3,7.9,16.6,0
2029,6/18/2022,0,19.5,10.7,17.6,8.3,13.7,0
2029,6/19/2022,0,19.5,5.2,16.1,5.2,10.3,0
2029,6/20/2022,0,19.5,5.5,13.4,3.6,8.1,0
2029,6/21/2022,0,19.5,8.8,17.1,4.7,10.2,0
2029,6/22/2022,0,19.5,11.1,20,7.7,14.2,0
2029,6/23/2022,0,19.5,16.7,23.8,10.2,18.1,0
2029,6/24/2022,0,19.5,12,23,12,18.2,0
2029,6/25/2022,0,19.5,10.8,19.2,10,14.4,0
2029,6/26/2022,0,19.5,15.4,21.9,7.8,15.7,0
2029,6/27/2022,0,19.5,18.3,26.6,11.3,20,0
2029,6/28/2022,0,19.5,24.5,30.4,16.8,24.4,0
2029,6/29/2022,0,19.5,14.8,28.8,14.6,23.1,0
2029,6/30/2022,0,19.5,15.6,22.1,11,16.4,0
2029,7/1/2022,0,19.5,17.6,25,14,19.6,0
2029,7/2/2022,0,19.5,18.1,26.1,14.7,20.1,0
2029,7/3/2022,0,19.5,18.1,26.8,15,21.5,0
2029,7/4/2022,0,19.5,13.3,23.3,12.7,17.8,0
2029,7/5/2022,0,19.5,11.9,19.7,10.3,15.2,0
2029,7/6/2022,0,19.5,16.7,23.8,11.8,18,0
2029,7/7/2022,0,19.5,17.6,24.5,16.5,20,0
2029,7/8/2022,0,19.5,17.7,25.5,16.9,20.8,0
2029,7/9/2022,0,19.5,17.4,27.8,15.7,21,0
2029,7/10/2022,0,19.5,15.9,27.5,15.3,21.2,0
2029,7/11/2022,0,19.5,14.8,22.9,14,18.6,0
2029,7/12/2022,0,19.5,17.1,25,12.9,19.3,0
2029,7/13/2022,0,19.5,22.4,30.4,16.1,24.3,0
2029,7/14/2022,0,19.5,19.9,29.9,19.9,24.8,0
2029,7/15/2022,0,19.5,24.3,29.8,18.9,24.5,0
2029,7/16/2022,0,19.5,21.4,30.2,18.7,24.9,0
2029,7/17/2022,0,19.5,22.2,32,20.1,25.7,0
2029,7/18/2022,0,19.5,23.9,30.6,21.4,25.8,0
2029,7/19/2022,0,19.5,16.6,24.9,16.2,20.1,0
2029,7/20/2022,0,19.5,20.1,28.2,13.4,22.2,0
2029,7/21/2022,0,19.5,20.9,29.8,19.2,24.2,0
2029,7/22/2022,0,19.5,20.4,30.8,19.5,24.8,0
2029,7/23/2022,0,19.5,17.8,28.3,17.8,23.6,0
2029,7/24/2022,0,19.5,18.2,27,16,22,0
2029,7/25/2022,0,19.5,19.2,25.7,16,20.8,0
2029,7/26/2022,0,19.5,22.5,28.1,15.9,22.7,0
2029,7/27/2022,0,19.5,21.9,30.5,18.6,25,0
2029,7/28/2022,0,19.5,23,30.2,20.1,25.4,0
2029,7/29/2022,0,19.5,24.2,31.4,20.9,26.4,0
2029,7/30/2022,0,19.5,24.7,31.4,20.6,26.5,0
2029,7/31/2022,0,19.5,25.4,32.6,20.6,27.6,0
2029,8/1/2022,0,19.5,25.3,33.8,21,28.1,0
2029,8/2/2022,0,19.5,21,32.1,20.6,26.8,0
2029,8/3/2022,0,19.5,20,25.5,16.9,21.2,0
2029,8/4/2022,0,19.5,23.4,28.6,17.1,23.3,0
2029,8/5/2022,0,19.5,20.6,30,20.6,24.9,0
2029,8/6/2022,0,19.5,17.3,27.4,16,21.9,0
2029,8/7/2022,0,19.5,17.1,24.6,14.2,19.2,0
2029,8/8/2022,0,19.5,19.5,28.1,14.5,21.6,0
2029,8/9/2022,0,19.5,23.9,30.9,18.9,25.2,0
2029,8/10/2022,0,19.5,17.4,28.7,17,23.1,0
2029,8/11/2022,0,19.5,17.6,26.1,15.9,20.1,0
2029,8/12/2022,0,19.5,21.6,28.6,16.4,22.7,0
2029,8/13/2022,0,19.5,21.9,30,18.8,24.1,0
2029,8/14/2022,0,19.5,18,27.5,17.4,22.7,0
2029,8/15/2022,0,19.5,19.8,27.2,16.2,21.7,0
2029,8/16/2022,0,19.5,21.5,28.6,17.7,23.6,0
2029,8/17/2022,0,19.5,25.4,30.8,21.1,25.8,0
2029,8/18/2022,0,19.5,26.3,32,22,27.6,0
2029,8/19/2022,0,19.5,19.8,29.1,19.2,24,0
2029,8/20/2022,0,19.5,19.8,27.1,17.1,21.5,0
2029,8/21/2022,0,19.5,20.2,28.5,15.1,22.3,0
2029,8/22/2022,0,19.5,25.1,30.2,18.2,24.5,0
2029,8/23/2022,0,19.5,19.9,30.3,19.2,24.8,0
2029,8/24/2022,0,19.5,21.8,28.6,17.4,23.2,0
2029,8/25/2022,0,19.5,20.1,30.3,18.2,24.1,0
2029,8/26/2022,0,19.5,20.3,27.8,18.2,22.5,0
2029,8/27/2022,0,19.5,19.3,28.8,16.9,22.4,0
2029,8/28/2022,0,19.5,11.7,24.2,11.7,18.7,0
2029,8/29/2022,0,19.5,16.8,23.4,9.7,17.2,0
2029,8/30/2022,0,19.5,19.4,27.4,14.3,21.4,0
2029,8/31/2022,0,19.5,22.4,30,18.5,24,0
2029,9/1/2022,0,19.5,23,32.9,21,26.6,0
2029,9/2/2022,0,19.5,20.1,29.6,19.4,23.9,0
2029,9/3/2022,0,19.5,23.6,30.2,17.2,24.7,0
2029,9/4/2022,0,19.5,19.5,32.6,19.3,25.9,0
2029,9/5/2022,0,19.5,20.9,31.2,18.1,23.9,0
2029,9/6/2022,0,19.5,21.5,28.1,18.4,23.3,0
2029,9/7/2022,0,19.5,23.5,32.9,20.2,26.8,0
2029,9/8/2022,0,19.5,19.9,33.5,19.8,26.8,0
2029,9/9/2022,0,19.5,11.8,21.8,11.8,17.6,0
2029,9/10/2022,0,19.5,12,20.5,8.4,14.4,0
2029,9/11/2022,0,19.5,16,21.9,11.1,16.3,0
2029,9/12/2022,0,19.5,17,24.8,12.8,19.1,0
2029,9/13/2022,0,19.5,17.6,26.1,14.8,19.6,0
2029,9/14/2022,0,19.5,12.2,19.6,12.2,16,0
2029,9/15/2022,0,19.5,14,21,11.7,15.9,0
2029,9/16/2022,0,19.5,9.7,20,9,15,0
2029,9/17/2022,0,19.5,10.8,18.6,8.9,13.4,0
2029,9/18/2022,0,19.5,11.9,18.2,8.3,13,0
2029,9/19/2022,0,19.5,12.5,19,10.2,13.5,0
2029,9/20/2022,0,19.5,13.2,20.8,8.6,15.3,0
2029,9/21/2022,0,19.5,12.6,22.6,11.9,17,0
2029,9/22/2022,0,19.5,8,16.9,7.3,11.9,0
2029,9/23/2022,0,19.5,11,14.1,6,9.9,0
2029,9/24/2022,0,19.5,10.9,19.2,9,13.3,0
2029,9/25/2022,0,19.5,14.2,21.8,10.6,16.4,0
2029,9/26/2022,0,19.5,15.7,23.2,10.9,17.5,0
2029,9/27/2022,0,19.5,18.1,25.2,13.9,19.4,0
2029,9/28/2022,0,19.5,18.5,27.2,14.9,21.6,0
2029,9/29/2022,0,19.5,14.9,26.5,14.9,20.8,0
2029,9/30/2022,0,19.5,7.3,16.2,7.3,11.8,0
2029,9/30/2022,-99.9,19.5,-99.9,-99.9,-99.9,-99.9,-99.9
,,,,,,,,
,,,,,,,,
,,,,,,,,
     ,,,,,,,,
